Time,Lat,Lon,Alt,McIlwainL,MLT,kp,sig0,sig1,sig2,sig3,sig4,sig5
2015-08-28 15:42:07.037500,53.322638166512604,-92.14067383602378,583.5953930146629,5.494044724911281,9.099879302254465,53.0,20.016932798197054,19.486589157320147,8.094701415012667,4.737598236421353,1.6050212138240472,0.9208979263559889
2015-08-28 15:42:08.293750,53.24706991320086,-92.18044393679884,583.7188876465804,5.46340997158498,9.098082807810599,53.0,11.50676982110353,6.623046024297598,3.169393962502178,2.0506739844279993,1.3917345278829827,-0.624398054372527
2015-08-28 15:42:08.425000,53.23987277693549,-92.18422496446874,583.7306445703132,5.460372003710952,9.097884673924057,53.0,17.72784713252462,13.279685269215172,8.591629496277951,3.318685408061548,0.2672612419124244,0.11100409855511588
2015-08-28 15:42:16.656250,52.74576775779701,-92.44106802834722,584.5358274382565,5.268128676498592,9.086795321526822,53.0,10.749217136294673,4.439621313904475,0.6432637869668947,0.5050148371515876,1.3216015767858345,-0.14620662407099744
2015-08-28 15:42:16.731250,52.74126580828395,-92.4433837635006,584.5431459234329,5.266467626955656,9.08667499990677,53.0,11.336740989034965,7.20804439891167,3.466663258572329,-0.32020010186148784,-0.6529455715999747,-1.2802568764736324
2015-08-28 15:42:18.156250,52.65572873116092,-92.48730025805708,584.6821362066195,5.235036334132848,9.084972979195172,53.0,16.375484428911232,17.51307918653223,10.48312137888773,1.09774061407021,1.3156755870285524,-1.3810865820153306
2015-08-28 15:42:25.412500,52.21978051709614,-92.70872650625824,585.3887150807062,5.076497999611241,9.075548978415952,53.0,15.808738060622193,9.536127016058584,4.222177062528268,-0.558314983239914,0.958920413918261,-1.5067585289822942
2015-08-28 15:42:40.281250,51.32637970608286,-93.1504815905937,586.8273497917505,4.774740398704554,9.057284173918802,53.0,13.528372329208908,16.34666502186099,14.025610166189697,8.369606306007869,0.8836943789104186,1.3570520079775747
2015-08-28 15:42:42.268750,51.206401770472446,-93.20862912719895,587.0195911991107,4.736784850471444,9.05491020921599,53.0,12.754081866517588,17.62610168206494,14.999873661655956,4.683313083125381,2.165469333023282,-0.4790887450103889
2015-08-28 20:25:03.874000,66.08821635088582,-154.11919393429707,562.5847346541433,7.489870375023998,8.796440159604806,57.0,21.58093977654583,13.194494030692308,2.226486053711267,-0.8214799971933826,0.11100409855511588,0.6118419408382956
2015-08-28 20:25:13.185250,65.55121914645501,-154.7043895041861,563.5796776144117,7.025648477155707,8.798132303308769,57.0,11.03977460714771,2.2773727104339976,0.15732078097375934,1.110751877922706,0.4172653131202226,-0.1730580438837217
2015-08-28 20:25:19.972750,65.15837249896916,-155.11721115426917,564.3034399413995,6.716822389722939,8.798960272292117,57.0,15.048775757244345,9.900523310220768,1.6565062820313388,0.47831758027868954,0.255522106173649,0.6223691357527174
2015-08-28 20:25:22.466500,65.01418788562471,-155.26562562672189,564.5682279228888,6.608858864270489,8.799481381604627,57.0,10.93226231438112,6.568900577382829,4.15594226105547,3.013851336673134,1.3551458546394088,0.6118419408382956
2015-08-28 20:25:23.254000,64.96899705436954,-155.3118075792736,564.6511256715572,6.574091516304541,8.7996607811448,57.0,13.596827338045065,8.996328675454842,5.688092170364321,1.1995658553893584,-0.07154632335404115,-0.31457751200698925
2015-11-17 13:35:46.523000,-24.49075448174723,-60.88670737102075,552.3899003413425,1.2404401038654975,9.867214464535252,7.0,16.240930818327488,14.039311746570945,12.291723660074467,12.428288775408424,7.473083260655673,8.129260828743439
